GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2016-01-17,3,21500612,1610612759,SAS,San Antonio,36-6,14,32,32,34,0,0,0,0,0,0,0,0,0,0,112,0.467,0.821,0.25,22,51,7,1610612759.0,1
2016-01-21,5,21500644,1610612759,SAS,San Antonio,37-6,25,26,28,38,0,0,0,0,0,0,0,0,0,0,117,0.488,0.857,0.643,24,43,8,1610612759.0,1
2016-01-22,9,21500653,1610612759,SAS,San Antonio,38-6,31,25,31,21,0,0,0,0,0,0,0,0,0,0,108,0.506,0.846,0.524,26,35,6,1610612759.0,1
2016-01-25,9,21500675,1610612759,SAS,San Antonio,38-7,23,24,19,24,0,0,0,0,0,0,0,0,0,0,90,0.419,0.742,0.35700000000000004,21,38,25,1610612759.0,1
2016-01-27,6,21500689,1610612759,SAS,San Antonio,39-7,35,34,33,28,0,0,0,0,0,0,0,0,0,0,130,0.556,0.857,0.522,34,49,13,1610612759.0,1
2016-01-30,7,21500713,1610612759,SAS,San Antonio,39-8,30,19,27,27,0,0,0,0,0,0,0,0,0,0,103,0.494,0.81,0.33299999999999996,20,32,6,1610612759.0,1
2016-02-01,6,21500726,1610612759,SAS,San Antonio,40-8,35,17,23,32,0,0,0,0,0,0,0,0,0,0,107,0.513,0.857,0.375,27,42,13,1610612759.0,1
2016-02-03,8,21500742,1610612759,SAS,San Antonio,41-8,30,23,30,27,0,0,0,0,0,0,0,0,0,0,110,0.519,0.9440000000000001,0.6,30,36,14,1610612759.0,1
2016-02-05,10,21500759,1610612759,SAS,San Antonio,42-8,27,35,26,28,0,0,0,0,0,0,0,0,0,0,116,0.513,0.88,0.545,19,42,13,1610612759.0,1
2016-02-06,8,21500767,1610612759,SAS,San Antonio,43-8,29,25,25,27,0,0,0,0,0,0,0,0,0,0,106,0.44299999999999995,0.8,0.33299999999999996,27,51,10,1610612759.0,1
2016-02-09,1,21500784,1610612759,SAS,San Antonio,44-8,20,34,31,34,0,0,0,0,0,0,0,0,0,0,119,0.528,0.731,0.429,25,43,10,1610612759.0,1
2016-02-10,2,21500790,1610612759,SAS,San Antonio,45-8,29,21,17,31,0,0,0,0,0,0,0,0,0,0,98,0.42700000000000005,0.9329999999999999,0.4,24,44,13,1610612759.0,1
2016-02-18,3,21500804,1610612759,SAS,San Antonio,45-9,15,19,29,23,0,0,0,0,0,0,0,0,0,0,86,0.42200000000000004,0.8,0.235,19,33,15,1610612759.0,1
2016-02-19,14,21500818,1610612759,SAS,San Antonio,46-9,33,27,25,34,0,0,0,0,0,0,0,0,0,0,119,0.545,0.9440000000000001,0.5,30,39,10,1610612759.0,1
2016-02-21,4,21500826,1610612759,SAS,San Antonio,47-9,30,30,28,30,0,0,0,0,0,0,0,0,0,0,118,0.524,0.647,0.625,23,42,12,1610612759.0,1
2016-02-24,10,21500854,1610612759,SAS,San Antonio,48-9,25,24,27,32,0,0,0,0,0,0,0,0,0,0,108,0.518,0.8,0.42100000000000004,26,50,16,1610612759.0,1
2016-02-25,6,21500860,1610612759,SAS,San Antonio,49-9,18,21,26,31,0,0,0,0,0,0,0,0,0,0,96,0.48100000000000004,0.917,0.5,17,43,11,1610612759.0,1
2016-02-27,4,21500872,1610612759,SAS,San Antonio,50-9,26,25,25,28,0,0,0,0,0,0,0,0,0,0,104,0.48700000000000004,0.7859999999999999,0.42100000000000004,24,43,13,1610612759.0,1
2016-03-02,9,21500905,1610612759,SAS,San Antonio,51-9,28,24,27,18,0,0,0,0,0,0,0,0,0,0,97,0.512,0.889,0.214,25,41,8,1610612759.0,1
2016-03-03,2,21500909,1610612759,SAS,San Antonio,52-9,22,23,23,26,0,0,0,0,0,0,0,0,0,0,94,0.444,0.9329999999999999,0.381,27,49,11,1610612759.0,1
2016-03-05,7,21500928,1610612759,SAS,San Antonio,53-9,29,28,29,18,0,0,0,0,0,0,0,0,0,0,104,0.494,0.8420000000000001,0.348,31,46,21,1610612759.0,1
2016-03-07,3,21500939,1610612759,SAS,San Antonio,53-10,13,19,30,29,0,0,0,0,0,0,0,0,0,0,91,0.354,0.8640000000000001,0.14300000000000002,15,52,8,1610612759.0,1
2016-03-08,2,21500945,1610612759,SAS,San Antonio,54-10,27,32,34,23,0,0,0,0,0,0,0,0,0,0,116,0.5529999999999999,0.9470000000000001,0.21100000000000002,28,46,9,1610612759.0,1
2016-03-10,2,21500960,1610612759,SAS,San Antonio,55-10,27,27,30,25,0,0,0,0,0,0,0,0,0,0,109,0.473,0.789,0.353,29,40,8,1610612759.0,1
2016-03-12,7,21500979,1610612759,SAS,San Antonio,56-10,25,20,21,27,0,0,0,0,0,0,0,0,0,0,93,0.4,0.84,0.16699999999999998,17,44,11,1610612759.0,1
2016-03-15,5,21501001,1610612759,SAS,San Antonio,57-10,19,29,23,37,0,0,0,0,0,0,0,0,0,0,108,0.537,0.75,0.4,25,42,10,1610612759.0,1
2016-03-17,7,21501018,1610612759,SAS,San Antonio,58-10,23,33,39,23,0,0,0,0,0,0,0,0,0,0,118,0.523,0.909,0.5,35,37,7,1610612759.0,1
2016-03-19,9,21501036,1610612759,SAS,San Antonio,59-10,17,26,22,22,0,0,0,0,0,0,0,0,0,0,87,0.41,0.833,0.381,17,53,17,1610612759.0,1
2016-03-21,1,21501043,1610612759,SAS,San Antonio,59-11,28,23,21,16,0,0,0,0,0,0,0,0,0,0,88,0.43,0.769,0.235,23,47,16,1610612759.0,1
2016-03-23,8,21501063,1610612759,SAS,San Antonio,60-11,26,30,32,24,0,0,0,0,0,0,0,0,0,0,112,0.519,0.833,0.5710000000000001,26,44,10,1610612759.0,1
2016-03-25,6,21501078,1610612759,SAS,San Antonio,61-11,37,27,24,22,0,0,0,0,0,0,0,0,0,0,110,0.5710000000000001,0.833,0.389,25,37,14,1610612759.0,1
2016-03-26,7,21501088,1610612759,SAS,San Antonio,61-12,26,18,19,29,0,0,0,0,0,0,0,0,0,0,92,0.43,0.8240000000000001,0.267,14,34,12,1610612759.0,1
2016-03-28,4,21501100,1610612759,SAS,San Antonio,62-12,32,21,28,20,0,0,0,0,0,0,0,0,0,0,101,0.514,0.733,0.33299999999999996,23,43,14,1610612759.0,1
2016-03-30,6,21501118,1610612759,SAS,San Antonio,63-12,27,19,27,27,0,0,0,0,0,0,0,0,0,0,100,0.48,0.727,0.5,23,38,12,1610612759.0,1
2016-04-02,3,21501140,1610612759,SAS,San Antonio,64-12,26,29,16,31,0,0,0,0,0,0,0,0,0,0,102,0.455,0.9,0.25,28,47,14,1610612759.0,1
2016-04-05,8,21501161,1610612759,SAS,San Antonio,65-12,25,17,25,21,0,0,0,0,0,0,0,0,0,0,88,0.444,0.895,0.41200000000000003,16,32,8,1610612759.0,1
2016-04-07,5,21501177,1610612759,SAS,San Antonio,65-13,15,25,29,32,0,0,0,0,0,0,0,0,0,0,101,0.488,0.696,0.43799999999999994,28,32,12,1610612759.0,1
2016-04-08,9,21501186,1610612759,SAS,San Antonio,65-14,18,35,19,26,0,0,0,0,0,0,0,0,0,0,98,0.424,0.821,0.214,20,45,10,1610612759.0,1
2016-04-10,8,21501201,1610612759,SAS,San Antonio,65-15,19,16,26,25,0,0,0,0,0,0,0,0,0,0,86,0.37799999999999995,0.789,0.17600000000000002,21,53,11,1610612759.0,1
2016-04-12,4,21501215,1610612759,SAS,San Antonio,66-15,21,22,31,19,9,0,0,0,0,0,0,0,0,0,102,0.425,0.75,0.28600000000000003,15,42,11,1610612759.0,1
2016-04-13,7,21501223,1610612759,SAS,San Antonio,67-15,20,14,31,31,0,0,0,0,0,0,0,0,0,0,96,0.473,0.769,0.261,24,42,14,1610612759.0,1
2015-10-28,10,21500013,1610612760,OKC,Oklahoma City,1-0,29,21,29,33,0,0,0,0,0,0,0,0,0,0,112,0.488,0.955,0.368,21,45,19,1610612760.0,1
2015-10-30,2,21500022,1610612760,OKC,Oklahoma City,2-0,31,22,22,42,9,13,0,0,0,0,0,0,0,0,139,0.455,0.816,0.29600000000000004,19,62,20,1610612760.0,1
2015-11-01,6,21500044,1610612760,OKC,Oklahoma City,3-0,29,29,37,22,0,0,0,0,0,0,0,0,0,0,117,0.523,0.778,0.52,32,50,19,1610612760.0,1
2015-11-02,4,21500049,1610612760,OKC,Oklahoma City,3-1,26,39,14,26,0,0,0,0,0,0,0,0,0,0,105,0.47600000000000003,0.682,0.435,17,55,24,1610612760.0,1
2015-11-04,7,21500066,1610612760,OKC,Oklahoma City,3-2,23,16,42,17,0,0,0,0,0,0,0,0,0,0,98,0.47600000000000003,0.857,0.348,26,41,19,1610612760.0,1
2015-11-05,1,21500070,1610612760,OKC,Oklahoma City,3-3,28,22,23,25,0,0,0,0,0,0,0,0,0,0,98,0.452,0.85,0.385,21,44,9,1610612760.0,1
2015-11-08,4,21500097,1610612760,OKC,Oklahoma City,4-3,29,31,29,35,0,0,0,0,0,0,0,0,0,0,124,0.521,0.733,0.2,26,52,15,1610612760.0,1
2015-11-10,2,21500107,1610612760,OKC,Oklahoma City,5-3,37,31,29,28,0,0,0,0,0,0,0,0,0,0,125,0.512,0.759,0.652,27,53,12,1610612760.0,1
2015-11-13,8,21500134,1610612760,OKC,Oklahoma City,6-3,18,30,23,31,0,0,0,0,0,0,0,0,0,0,102,0.402,0.762,0.32,20,55,13,1610612760.0,1
2015-11-15,5,21500149,1610612760,OKC,Oklahoma City,6-4,24,28,22,11,0,0,0,0,0,0,0,0,0,0,85,0.364,0.7929999999999999,0.24,18,34,18,1610612760.0,1
2015-11-16,4,21500155,1610612760,OKC,Oklahoma City,6-5,25,27,28,34,0,0,0,0,0,0,0,0,0,0,114,0.506,0.71,0.41700000000000004,22,44,19,1610612760.0,1
2015-11-18,7,21500171,1610612760,OKC,Oklahoma City,7-5,21,32,27,30,0,0,0,0,0,0,0,0,0,0,110,0.447,0.675,0.41200000000000003,19,50,14,1610612760.0,1
2015-11-20,6,21500183,1610612760,OKC,Oklahoma City,7-6,20,24,18,28,0,0,0,0,0,0,0,0,0,0,90,0.38,0.7390000000000001,0.10300000000000001,12,49,14,1610612760.0,1
2015-11-22,4,21500199,1610612760,OKC,Oklahoma City,8-6,31,29,27,30,0,0,0,0,0,0,0,0,0,0,117,0.522,0.778,0.409,25,41,16,1610612760.0,1
2015-11-23,7,21500208,1610612760,OKC,Oklahoma City,9-6,23,40,25,23,0,0,0,0,0,0,0,0,0,0,111,0.545,0.889,0.40700000000000003,22,36,16,1610612760.0,1
2015-11-25,9,21500223,1610612760,OKC,Oklahoma City,10-6,25,31,27,27,0,0,0,0,0,0,0,0,0,0,110,0.526,0.857,0.41700000000000004,26,42,19,1610612760.0,1
2015-11-27,8,21500234,1610612760,OKC,Oklahoma City,11-6,29,19,28,27,0,0,0,0,0,0,0,0,0,0,103,0.46799999999999997,0.846,0.292,19,58,18,1610612760.0,1
2015-11-30,3,21500256,1610612760,OKC,Oklahoma City,11-7,21,31,22,26,0,0,0,0,0,0,0,0,0,0,100,0.39799999999999996,0.8640000000000001,0.368,19,48,11,1610612760.0,1
2015-12-03,1,21500277,1610612760,OKC,Oklahoma City,11-8,28,23,25,19,0,0,0,0,0,0,0,0,0,0,95,0.44299999999999995,0.875,0.25,15,44,15,1610612760.0,1
2015-12-06,5,21500303,1610612760,OKC,Oklahoma City,12-8,28,23,25,22,0,0,0,0,0,0,0,0,0,0,98,0.40700000000000003,0.71,0.273,18,62,21,1610612760.0,1
2015-12-08,4,21500316,1610612760,OKC,Oklahoma City,13-8,28,31,39,27,0,0,0,0,0,0,0,0,0,0,125,0.56,0.7829999999999999,0.5,31,46,12,1610612760.0,1
2015-12-10,3,21500331,1610612760,OKC,Oklahoma City,14-8,35,25,23,24,0,0,0,0,0,0,0,0,0,0,107,0.488,0.769,0.529,24,52,14,1610612760.0,1
2015-12-11,9,21500341,1610612760,OKC,Oklahoma City,15-8,27,25,20,22,0,0,0,0,0,0,0,0,0,0,94,0.46799999999999997,0.875,0.353,14,45,13,1610612760.0,1
2015-12-13,4,21500356,1610612760,OKC,Oklahoma City,16-8,16,22,33,25,8,0,0,0,0,0,0,0,0,0,104,0.44299999999999995,0.9,0.33299999999999996,18,42,10,1610612760.0,1
2015-12-16,8,21500378,1610612760,OKC,Oklahoma City,17-8,31,21,36,18,0,0,0,0,0,0,0,0,0,0,106,0.48100000000000004,0.757,0.14300000000000002,13,51,18,1610612760.0,1
2015-12-17,2,21500384,1610612760,OKC,Oklahoma City,17-9,28,19,31,22,0,0,0,0,0,0,0,0,0,0,100,0.473,0.857,0.3,23,36,12,1610612760.0,1
2015-12-19,1,21500398,1610612760,OKC,Oklahoma City,18-9,35,32,25,26,0,0,0,0,0,0,0,0,0,0,118,0.5479999999999999,0.68,0.474,28,56,15,1610612760.0,1
2015-12-21,9,21500418,1610612760,OKC,Oklahoma City,19-9,23,27,22,28,0,0,0,0,0,0,0,0,0,0,100,0.47100000000000003,0.8,0.235,21,44,11,1610612760.0,1
2015-12-23,13,21500435,1610612760,OKC,Oklahoma City,20-9,27,30,35,28,0,0,0,0,0,0,0,0,0,0,120,0.537,0.765,0.263,23,61,15,1610612760.0,1
2015-12-25,2,21500437,1610612760,OKC,Oklahoma City,20-10,26,26,16,28,0,0,0,0,0,0,0,0,0,0,96,0.385,0.696,0.25,20,48,13,1610612760.0,1
2015-12-27,3,21500456,1610612760,OKC,Oklahoma City,21-10,32,21,38,31,0,0,0,0,0,0,0,0,0,0,122,0.578,0.857,0.5329999999999999,27,43,14,1610612760.0,1
2015-12-29,4,21500472,1610612760,OKC,Oklahoma City,22-10,30,35,27,39,0,0,0,0,0,0,0,0,0,0,131,0.5,0.925,0.364,21,41,11,1610612760.0,1
2015-12-31,5,21500488,1610612760,OKC,Oklahoma City,23-10,28,26,33,23,0,0,0,0,0,0,0,0,0,0,110,0.525,0.792,0.33299999999999996,29,37,13,1610612760.0,1
2016-01-02,3,21500497,1610612760,OKC,Oklahoma City,24-10,34,32,21,22,0,0,0,0,0,0,0,0,0,0,109,0.44299999999999995,0.8109999999999999,0.391,20,53,12,1610612760.0,1
2016-01-04,7,21500517,1610612760,OKC,Oklahoma City,24-11,33,33,16,22,0,0,0,0,0,0,0,0,0,0,104,0.43799999999999994,0.696,0.345,23,39,15,1610612760.0,1
2016-01-06,10,21500534,1610612760,OKC,Oklahoma City,25-11,25,31,27,29,0,0,0,0,0,0,0,0,0,0,112,0.45799999999999996,0.848,0.47100000000000003,20,52,15,1610612760.0,1
2016-01-08,10,21500549,1610612760,OKC,Oklahoma City,26-11,32,28,30,27,0,0,0,0,0,0,0,0,0,0,117,0.506,0.846,0.294,17,45,13,1610612760.0,1
2016-01-10,8,21500564,1610612760,OKC,Oklahoma City,26-12,27,19,39,25,0,0,0,0,0,0,0,0,0,0,110,0.48700000000000004,0.722,0.47600000000000003,23,42,19,1610612760.0,1
2016-01-12,6,21500574,1610612760,OKC,Oklahoma City,27-12,32,28,20,21,0,0,0,0,0,0,0,0,0,0,101,0.46399999999999997,0.778,0.409,21,41,16,1610612760.0,1
2016-01-13,6,21500582,1610612760,OKC,Oklahoma City,28-12,30,35,18,25,0,0,0,0,0,0,0,0,0,0,108,0.46299999999999997,0.586,0.455,24,54,18,1610612760.0,1
2016-01-15,2,21500594,1610612760,OKC,Oklahoma City,29-12,31,26,25,31,0,0,0,0,0,0,0,0,0,0,113,0.528,0.636,0.217,31,40,6,1610612760.0,1
2016-01-17,2,21500611,1610612760,OKC,Oklahoma City,30-12,24,20,31,24,0,0,0,0,0,0,0,0,0,0,99,0.455,1.0,0.318,24,44,14,1610612760.0,1
2016-01-19,3,21500627,1610612760,OKC,Oklahoma City,31-12,25,32,27,26,0,0,0,0,0,0,0,0,0,0,110,0.423,0.733,0.214,30,52,13,1610612760.0,1
2016-01-20,8,21500636,1610612760,OKC,Oklahoma City,32-12,30,22,36,21,0,0,0,0,0,0,0,0,0,0,109,0.47,0.733,0.375,28,51,20,1610612760.0,1
2016-01-22,7,21500651,1610612760,OKC,Oklahoma City,33-12,27,21,37,24,0,0,0,0,0,0,0,0,0,0,109,0.495,0.733,0.267,18,47,14,1610612760.0,1
2016-01-24,4,21500664,1610612760,OKC,Oklahoma City,33-13,28,24,25,29,0,0,0,0,0,0,0,0,0,0,106,0.462,0.632,0.308,20,46,14,1610612760.0,1
2016-01-26,4,21500679,1610612760,OKC,Oklahoma City,34-13,38,23,27,25,15,0,0,0,0,0,0,0,0,0,128,0.465,0.862,0.55,23,59,13,1610612760.0,1
2016-01-27,5,21500688,1610612760,OKC,Oklahoma City,35-13,28,34,29,35,0,0,0,0,0,0,0,0,0,0,126,0.527,0.9520000000000001,0.5,23,47,12,1610612760.0,1
2016-01-29,4,21500701,1610612760,OKC,Oklahoma City,36-13,22,33,34,27,0,0,0,0,0,0,0,0,0,0,116,0.47700000000000004,0.867,0.42100000000000004,23,57,18,1610612760.0,1
2016-02-01,5,21500725,1610612760,OKC,Oklahoma City,37-13,36,28,28,22,0,0,0,0,0,0,0,0,0,0,114,0.518,0.778,0.318,25,53,18,1610612760.0,1
2016-02-03,6,21500740,1610612760,OKC,Oklahoma City,38-13,32,34,30,21,0,0,0,0,0,0,0,0,0,0,117,0.473,0.8,0.33299999999999996,25,50,13,1610612760.0,1
2016-02-06,10,21500769,1610612760,OKC,Oklahoma City,38-14,31,28,24,25,0,0,0,0,0,0,0,0,0,0,108,0.424,0.784,0.318,22,50,15,1610612760.0,1
2016-02-08,10,21500783,1610612760,OKC,Oklahoma City,39-14,28,29,32,33,0,0,0,0,0,0,0,0,0,0,122,0.494,0.767,0.455,23,38,14,1610612760.0,1
2016-02-11,2,21500802,1610612760,OKC,Oklahoma City,40-14,29,33,33,26,0,0,0,0,0,0,0,0,0,0,121,0.523,0.826,0.375,28,50,18,1610612760.0,1
2016-02-19,8,21500812,1610612760,OKC,Oklahoma City,40-15,24,27,25,22,0,0,0,0,0,0,0,0,0,0,98,0.43799999999999994,0.9,0.192,28,48,13,1610612760.0,1
2016-02-21,2,21500824,1610612760,OKC,Oklahoma City,40-16,28,25,20,19,0,0,0,0,0,0,0,0,0,0,92,0.41100000000000003,0.684,0.23800000000000002,22,39,10,1610612760.0,1
2016-02-24,8,21500852,1610612760,OKC,Oklahoma City,41-16,33,25,29,29,0,0,0,0,0,0,0,0,0,0,116,0.483,0.818,0.364,28,52,13,1610612760.0,1
2016-02-25,3,21500857,1610612760,OKC,Oklahoma City,41-17,32,32,23,32,0,0,0,0,0,0,0,0,0,0,119,0.547,0.773,0.42100000000000004,25,36,13,1610612760.0,1
2016-02-27,6,21500874,1610612760,OKC,Oklahoma City,41-18,30,27,26,20,15,0,0,0,0,0,0,0,0,0,118,0.479,0.654,0.34600000000000003,23,62,22,1610612760.0,1
2016-02-29,6,21500889,1610612760,OKC,Oklahoma City,42-18,29,32,33,37,0,0,0,0,0,0,0,0,0,0,131,0.573,0.885,0.41200000000000003,28,47,21,1610612760.0,1
2016-03-02,11,21500907,1610612760,OKC,Oklahoma City,42-19,37,21,27,13,0,0,0,0,0,0,0,0,0,0,98,0.39799999999999996,0.909,0.28600000000000003,22,63,17,1610612760.0,1
2016-03-03,4,21500911,1610612760,OKC,Oklahoma City,42-20,28,33,22,23,0,0,0,0,0,0,0,0,0,0,106,0.465,0.815,0.2,22,46,14,1610612760.0,1
2016-03-06,1,21500930,1610612760,OKC,Oklahoma City,43-20,32,32,20,20,0,0,0,0,0,0,0,0,0,0,104,0.42100000000000004,0.767,0.28,27,55,21,1610612760.0,1
2016-03-09,7,21500955,1610612760,OKC,Oklahoma City,44-20,39,25,29,27,0,0,0,0,0,0,0,0,0,0,120,0.527,0.833,0.375,33,52,16,1610612760.0,1
2016-03-11,6,21500968,1610612760,OKC,Oklahoma City,44-21,21,32,20,23,0,0,0,0,0,0,0,0,0,0,96,0.429,0.72,0.222,15,54,24,1610612760.0,1
2016-03-12,7,21500979,1610612760,OKC,Oklahoma City,44-22,22,27,19,17,0,0,0,0,0,0,0,0,0,0,85,0.38299999999999995,0.84,0.111,18,56,19,1610612760.0,1
2016-03-14,6,21500993,1610612760,OKC,Oklahoma City,45-22,31,35,36,26,0,0,0,0,0,0,0,0,0,0,128,0.59,0.8079999999999999,0.529,31,52,13,1610612760.0,1
2016-03-16,1,21501003,1610612760,OKC,Oklahoma City,46-22,35,31,42,22,0,0,0,0,0,0,0,0,0,0,130,0.49,0.8,0.414,23,53,10,1610612760.0,1
2016-03-18,2,21501021,1610612760,OKC,Oklahoma City,47-22,27,26,32,26,0,0,0,0,0,0,0,0,0,0,111,0.506,0.778,0.318,27,63,20,1610612760.0,1
2016-03-19,3,21501031,1610612760,OKC,Oklahoma City,48-22,27,37,24,27,0,0,0,0,0,0,0,0,0,0,115,0.525,0.8079999999999999,0.35700000000000004,26,45,18,1610612760.0,1
2016-03-22,3,21501054,1610612760,OKC,Oklahoma City,49-22,28,27,23,33,0,0,0,0,0,0,0,0,0,0,111,0.451,0.7240000000000001,0.22899999999999998,22,46,13,1610612760.0,1
2016-03-24,4,21501071,1610612760,OKC,Oklahoma City,50-22,26,24,31,32,0,0,0,0,0,0,0,0,0,0,113,0.542,0.636,0.409,27,39,14,1610612760.0,1
2016-03-26,7,21501088,1610612760,OKC,Oklahoma City,51-22,24,24,35,28,0,0,0,0,0,0,0,0,0,0,111,0.518,0.889,0.35,19,47,17,1610612760.0,1
2016-03-28,2,21501098,1610612760,OKC,Oklahoma City,52-22,27,34,36,22,0,0,0,0,0,0,0,0,0,0,119,0.47700000000000004,0.813,0.423,29,53,10,1610612760.0,1
2016-03-29,4,21501110,1610612760,OKC,Oklahoma City,52-23,21,27,9,25,0,0,0,0,0,0,0,0,0,0,82,0.37799999999999995,0.636,0.28600000000000003,16,45,19,1610612760.0,1
2016-03-31,5,21501126,1610612760,OKC,Oklahoma City,53-23,37,28,28,26,0,0,0,0,0,0,0,0,0,0,119,0.517,0.792,0.313,25,46,14,1610612760.0,1
2016-04-03,3,21501145,1610612760,OKC,Oklahoma City,53-24,26,27,29,28,0,0,0,0,0,0,0,0,0,0,110,0.46299999999999997,0.8440000000000001,0.259,21,50,19,1610612760.0,1
2016-04-05,7,21501160,1610612760,OKC,Oklahoma City,54-24,32,36,39,17,0,0,0,0,0,0,0,0,0,0,124,0.529,0.708,0.455,32,55,17,1610612760.0,1
2016-04-06,7,21501171,1610612760,OKC,Oklahoma City,54-25,26,33,24,32,0,0,0,0,0,0,0,0,0,0,115,0.473,0.645,0.409,18,50,17,1610612760.0,1
2016-04-09,6,21501193,1610612760,OKC,Oklahoma City,54-26,30,22,32,28,0,0,0,0,0,0,0,0,0,0,112,0.48100000000000004,0.75,0.406,24,44,21,1610612760.0,1
2016-04-11,7,21501209,1610612760,OKC,Oklahoma City,55-26,27,31,31,23,0,0,0,0,0,0,0,0,0,0,112,0.43799999999999994,0.593,0.324,27,57,11,1610612760.0,1
2016-04-12,4,21501215,1610612760,OKC,Oklahoma City,55-27,32,21,19,21,5,0,0,0,0,0,0,0,0,0,98,0.402,0.88,0.24,18,55,21,1610612760.0,1
2015-10-28,11,21500014,1610612742,DAL,Dallas,1-0,24,30,34,23,0,0,0,0,0,0,0,0,0,0,111,0.47100000000000003,0.677,0.47600000000000003,24,48,8,1610612742.0,1
2015-10-29,3,21500020,1610612742,DAL,Dallas,1-1,17,26,25,20,0,0,0,0,0,0,0,0,0,0,88,0.361,0.8,0.2,22,55,12,1610612742.0,1
2015-11-01,7,21500045,1610612742,DAL,Dallas,2-1,32,22,27,22,0,0,0,0,0,0,0,0,0,0,103,0.46,0.75,0.36700000000000005,28,49,11,1610612742.0,1
2015-11-03,5,21500057,1610612742,DAL,Dallas,2-2,25,26,22,18,0,0,0,0,0,0,0,0,0,0,91,0.384,0.72,0.304,20,44,15,1610612742.0,1
2015-11-05,3,21500072,1610612742,DAL,Dallas,2-3,23,30,14,27,0,0,0,0,0,0,0,0,0,0,94,0.39,0.889,0.207,17,44,13,1610612742.0,1
2015-11-07,4,21500088,1610612742,DAL,Dallas,3-3,26,16,30,35,0,0,0,0,0,0,0,0,0,0,107,0.47600000000000003,0.818,0.375,20,42,9,1610612742.0,1
2015-11-10,7,21500112,1610612742,DAL,Dallas,3-4,22,18,35,30,0,0,0,0,0,0,0,0,0,0,105,0.44299999999999995,0.846,0.25,20,44,13,1610612742.0,1
2015-11-11,6,21500118,1610612742,DAL,Dallas,4-4,27,26,31,34,0,0,0,0,0,0,0,0,0,0,118,0.5529999999999999,0.767,0.45799999999999996,23,44,13,1610612742.0,1
2015-11-13,9,21500135,1610612742,DAL,Dallas,5-4,29,19,16,26,0,0,0,0,0,0,0,0,0,0,90,0.366,0.7929999999999999,0.259,19,48,15,1610612742.0,1
2015-11-14,3,21500140,1610612742,DAL,Dallas,6-4,32,25,25,28,0,0,0,0,0,0,0,0,0,0,110,0.483,0.762,0.28600000000000003,24,45,11,1610612742.0,1
2015-11-16,1,21500152,1610612742,DAL,Dallas,7-4,28,21,19,24,0,0,0,0,0,0,0,0,0,0,92,0.395,0.833,0.292,16,39,19,1610612742.0,1
2015-11-18,4,21500168,1610612742,DAL,Dallas,8-4,16,29,25,36,0,0,0,0,0,0,0,0,0,0,106,0.514,0.7140000000000001,0.35,22,39,17,1610612742.0,1
2015-11-20,7,21500184,1610612742,DAL,Dallas,9-4,21,35,24,22,0,0,0,0,0,0,0,0,0,0,102,0.47,0.941,0.28600000000000003,24,34,8,1610612742.0,1
2015-11-22,4,21500199,1610612742,DAL,Dallas,9-5,25,27,33,29,0,0,0,0,0,0,0,0,0,0,114,0.53,0.5710000000000001,0.526,26,36,17,1610612742.0,1
2015-11-24,3,21500211,1610612742,DAL,Dallas,9-6,17,19,24,36,0,0,0,0,0,0,0,0,0,0,96,0.39,0.893,0.324,22,48,19,1610612742.0,1
2015-11-25,10,21500224,1610612742,DAL,Dallas,9-7,18,21,21,23,0,0,0,0,0,0,0,0,0,0,83,0.41,0.75,0.273,21,46,13,1610612742.0,1
2015-11-28,3,21500241,1610612742,DAL,Dallas,10-7,22,26,25,19,0,0,0,0,0,0,0,0,0,0,92,0.429,0.7040000000000001,0.26899999999999996,18,42,13,1610612742.0,1
2015-11-30,7,21500260,1610612742,DAL,Dallas,10-8,32,26,13,27,0,0,0,0,0,0,0,0,0,0,98,0.429,0.773,0.243,22,40,16,1610612742.0,1
2015-12-01,6,21500267,1610612742,DAL,Dallas,11-8,27,23,24,22,19,0,0,0,0,0,0,0,0,0,115,0.457,0.833,0.31,23,49,12,1610612742.0,1
2015-12-04,5,21500287,1610612742,DAL,Dallas,11-9,28,25,25,18,0,0,0,0,0,0,0,0,0,0,96,0.457,0.7,0.276,23,42,17,1610612742.0,1
2015-12-06,4,21500302,1610612742,DAL,Dallas,12-9,29,26,32,29,0,0,0,0,0,0,0,0,0,0,116,0.5,0.889,0.516,25,50,16,1610612742.0,1
2015-12-07,4,21500307,1610612742,DAL,Dallas,13-9,34,29,25,16,0,0,0,0,0,0,0,0,0,0,104,0.451,0.85,0.419,21,43,9,1610612742.0,1
2015-12-09,10,21500328,1610612742,DAL,Dallas,13-10,23,21,28,23,0,0,0,0,0,0,0,0,0,0,95,0.36,0.8420000000000001,0.226,18,51,9,1610612742.0,1
