GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
6,21800008,1610612761,28,32,30,26,0,0,0,0,116,0.489,0.6,0.424,21,43,9,1
7,21800009,1610612740,35,36,30,30,0,0,0,0,131,0.531,0.773,0.4,36,54,12,0
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
7,21800009,1610612745,29,25,30,28,0,0,0,0,112,0.424,0.75,0.33299999999999996,21,37,11,1
8,21800010,1610612750,23,29,31,25,0,0,0,0,108,0.429,0.889,0.316,20,46,11,0
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
8,21800010,1610612759,31,25,25,31,0,0,0,0,112,0.43,0.7240000000000001,0.44,22,52,12,1
9,21800011,1610612762,30,38,25,30,0,0,0,0,123,0.519,0.737,0.48100000000000004,21,44,17,1
9,21800011,1610612762,30,38,25,30,0,0,0,0,123,0.519,0.737,0.48100000000000004,21,44,17,1
9,21800011,1610612762,30,38,25,30,0,0,0,0,123,0.519,0.737,0.48100000000000004,21,44,17,1
9,21800011,1610612762,30,38,25,30,0,0,0,0,123,0.519,0.737,0.48100000000000004,21,44,17,1
9,21800011,1610612762,30,38,25,30,0,0,0,0,123,0.519,0.737,0.48100000000000004,21,44,17,1
9,21800011,1610612758,34,21,32,30,0,0,0,0,117,0.516,0.667,0.368,17,37,9,0
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
