GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
2,21600522,1610612762,29,16,29,30,0,0,0,0,104,0.463,0.81,0.423,27,35,10,1
2,21600537,1610612762,27,25,21,20,0,0,0,0,93,0.466,0.857,0.35,16,46,18,1
5,21600556,1610612762,25,22,22,25,0,0,0,0,94,0.416,0.7859999999999999,0.348,23,39,8,1
5,21600564,1610612762,18,17,16,28,0,0,0,0,79,0.389,0.609,0.391,14,43,17,1
6,21600576,1610612762,29,27,19,25,0,0,0,0,100,0.481,0.579,0.382,22,46,18,1
9,21600600,1610612762,14,31,33,32,0,0,0,0,110,0.5379999999999999,0.615,0.516,22,47,12,1
5,21600604,1610612762,29,35,20,30,0,0,0,0,114,0.494,0.6940000000000001,0.269,28,44,13,1
8,21600620,1610612762,24,23,32,27,0,0,0,0,106,0.461,0.667,0.348,22,46,8,1
8,21600648,1610612762,19,27,26,26,14,0,0,0,112,0.458,0.718,0.348,17,53,14,1
10,21600659,1610612762,34,26,25,24,0,0,0,0,109,0.464,0.7809999999999999,0.25,24,42,14,1
9,21600673,1610612762,26,27,19,23,0,0,0,0,95,0.429,0.6920000000000001,0.238,16,42,10,1
5,21600678,1610612762,22,17,28,26,0,0,0,0,93,0.412,0.762,0.318,19,40,11,1
4,21600693,1610612762,23,21,26,26,0,0,0,0,96,0.407,0.857,0.231,13,44,8,1
5,21600708,1610612762,27,16,31,21,0,0,0,0,95,0.468,0.931,0.4,19,31,13,1
9,21600738,1610612762,30,31,19,24,0,0,0,0,104,0.462,0.778,0.379,22,46,15,1
6,21600760,1610612762,23,29,21,32,0,0,0,0,105,0.469,0.667,0.394,16,51,13,1
5,21600772,1610612762,29,25,37,29,0,0,0,0,120,0.613,0.667,0.385,31,44,12,1
8,21600789,1610612762,32,30,28,37,0,0,0,0,127,0.545,0.81,0.438,25,48,8,1
4,21600797,1610612762,23,31,24,22,5,0,0,0,105,0.459,0.8240000000000001,0.448,26,43,21,1
8,21600815,1610612762,23,21,21,39,0,0,0,0,104,0.407,0.867,0.258,16,39,9,1
9,21600828,1610612762,19,15,15,23,0,0,0,0,72,0.322,0.667,0.174,14,49,10,1
10,21600843,1610612762,18,22,34,37,0,0,0,0,111,0.519,0.696,0.5,19,46,14,1
5,21600860,1610612762,36,23,28,22,0,0,0,0,109,0.5,0.9,0.348,23,41,14,1
4,21600877,1610612762,24,25,24,29,0,0,0,0,102,0.472,0.7190000000000001,0.458,18,50,24,1
5,21600893,1610612762,25,28,22,31,0,0,0,0,106,0.462,0.846,0.409,22,33,7,1
9,21600903,1610612762,16,19,18,27,0,0,0,0,80,0.389,0.545,0.211,18,46,14,1
7,21600915,1610612762,38,22,28,24,0,0,0,0,112,0.514,0.706,0.462,25,45,13,1
5,21600931,1610612762,25,20,24,28,13,0,0,0,110,0.456,0.667,0.303,24,47,13,1
10,21600944,1610612762,29,14,18,27,0,0,0,0,88,0.407,0.8,0.37,16,46,19,1
6,21600954,1610612762,30,34,20,31,0,0,0,0,115,0.539,0.875,0.387,21,45,16,1
1,21600973,1610612762,23,25,28,28,0,0,0,0,104,0.48,0.821,0.45,15,36,12,1
6,21600996,1610612762,23,26,40,25,0,0,0,0,114,0.526,0.818,0.667,22,42,7,1
5,21601008,1610612762,28,26,23,20,0,0,0,0,97,0.468,0.75,0.464,28,43,15,1
1,21601014,1610612762,20,22,25,16,0,0,0,0,83,0.415,0.7140000000000001,0.238,18,47,16,1
5,21601032,1610612762,23,21,20,22,0,0,0,0,86,0.383,0.68,0.28,15,49,14,1
3,21601046,1610612762,23,23,24,30,0,0,0,0,100,0.455,0.7,0.24,20,49,10,1
8,21601066,1610612762,26,25,21,36,0,0,0,0,108,0.456,0.655,0.25,18,48,8,1
1,21601082,1610612762,14,27,29,25,0,0,0,0,95,0.43,0.722,0.308,22,43,14,1
6,21601102,1610612762,28,28,25,27,0,0,0,0,108,0.482,0.611,0.556,27,49,10,1
10,21601120,1610612762,34,16,28,34,0,0,0,0,112,0.532,0.789,0.419,22,43,11,1
10,21601134,1610612762,24,18,22,31,0,0,0,0,95,0.458,0.613,0.4,20,42,10,1
5,21601151,1610612762,28,24,26,25,0,0,0,0,103,0.483,0.615,0.375,24,36,10,1
9,21601164,1610612762,24,23,28,31,0,0,0,0,106,0.527,0.789,0.565,21,47,14,1
7,21601185,1610612762,29,26,40,25,0,0,0,0,120,0.6,0.727,0.56,29,33,14,1
7,21601194,1610612762,20,22,18,26,0,0,0,0,86,0.397,0.75,0.316,19,47,10,1
9,21601211,1610612762,32,17,25,31,0,0,0,0,105,0.446,0.667,0.371,29,49,11,1
11,21601227,1610612762,32,21,29,19,0,0,0,0,101,0.506,0.65,0.385,24,36,16,1
2,21600002,1610612757,26,28,23,36,0,0,0,0,113,0.52,1.0,0.684,22,34,12,1
4,21600017,1610612757,27,22,33,24,0,0,0,0,106,0.459,0.75,0.222,18,48,14,1
8,21600033,1610612757,33,29,19,23,11,0,0,0,115,0.459,0.7140000000000001,0.313,23,45,15,1
9,21600054,1610612757,25,28,20,31,0,0,0,0,104,0.43,0.762,0.359,23,32,18,1
9,21600063,1610612757,28,25,20,30,12,0,0,0,115,0.416,0.905,0.364,25,53,14,1
7,21600076,1610612757,26,29,24,26,0,0,0,0,105,0.45,0.8079999999999999,0.387,21,42,14,1
2,21600088,1610612757,25,22,29,24,0,0,0,0,100,0.451,0.815,0.424,19,37,15,1
4,21600103,1610612757,42,21,26,35,0,0,0,0,124,0.556,0.7140000000000001,0.452,22,35,20,1
10,21600115,1610612757,16,16,18,30,0,0,0,0,80,0.35200000000000004,0.857,0.2,16,47,14,1
8,21600128,1610612757,35,27,22,22,16,0,0,0,122,0.523,0.7040000000000001,0.394,29,36,11,1
5,21600144,1610612757,20,30,36,26,0,0,0,0,112,0.394,0.813,0.276,21,44,7,1
4,21600156,1610612757,14,23,26,25,0,0,0,0,88,0.358,0.611,0.265,17,49,11,1
3,21600171,1610612757,29,33,21,26,0,0,0,0,109,0.456,0.81,0.35700000000000004,24,41,12,1
4,21600177,1610612757,28,23,24,26,0,0,0,0,101,0.375,0.885,0.353,19,48,14,1
2,21600194,1610612757,32,38,29,30,0,0,0,0,129,0.5760000000000001,0.762,0.417,23,50,15,1
1,21600208,1610612757,33,25,23,22,0,0,0,0,103,0.442,0.8079999999999999,0.273,18,44,16,1
4,21600215,1610612757,31,29,32,33,0,0,0,0,125,0.522,0.947,0.448,27,38,9,1
13,21600237,1610612757,32,34,34,19,0,0,0,0,119,0.47,0.765,0.375,30,52,11,1
7,21600251,1610612757,35,27,31,21,0,0,0,0,114,0.482,0.759,0.364,24,35,14,1
9,21600275,1610612757,31,42,36,22,0,0,0,0,131,0.5429999999999999,0.895,0.375,29,40,6,1
